program,faculty,campus,duration,eng_taught,type,url
Bachelor of Social Work (Honours) / Social Sciences,"Arts, Design & Architecture",主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-social-work-honours-social-sciences
Bachelor of Social Work (Honours) / Criminology & Criminal Justice,"Arts, Design & Architecture",主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-social-work-honours-criminology-and-criminal-justice
Bachelor of Advanced Science (Honours) / Social Sciences,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours-social-sciences
Bachelor of Economics / Advanced Science (Honours),UNSW Business School,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-economics-advanced-science-honours
Bachelor of Exercise Science / Master of Physiotherapy and Exercise Physiology,Medicine & Health,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-exercise-science-master-of-physiotherapy-and-exercise-physiology
Bachelor of Commerce / Advanced Science (Honours),UNSW Business School,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-advanced-science-honours
Bachelor of Advanced Science (Honours) / Fine Arts,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours-fine-arts
Bachelor of Advanced Science (Honours) / Computer Science,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours-computer-science
Bachelor of Advanced Science (Honours) / Arts,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours-arts
Bachelor of Pharmaceutical Medicine / Master of Pharmacy,Medicine & Health,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-pharmaceutical-medicine-master-of-pharmacy
Bachelor of Science (Advanced Mathematics)(Honours) / Arts,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-mathematics-honours-arts
Bachelor of Nutrition / Master of Dietetics and Food Innovation,Medicine & Health,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-nutrition-master-of-dietetics-and-food-innovation
Bachelor of Data Science and Decisions / Law,Law & Justice,主校区,5.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-data-science-and-decisions-law
Bachelor of Engineering (Honours) / Arts,Engineering,主校区,5.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-arts
Bachelor of Fine Arts / Engineering (Honours),Engineering,主校区,5.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-fine-arts-engineering-honours
Bachelor of Social Work (Honours) / Arts,"Arts, Design & Architecture",主校区,5.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-social-work-honours-arts
Bachelor of Engineering (Honours) (Materials Science & Engineering) / Commerce,Science,主校区,5.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-materials-science-and-engineering-commerce
Bachelor of Science (Advanced Mathematics) (Honours) / Bachelor of Engineering (Honours),Science,主校区,6,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-mathematics-honours-bachelor-of-engineering-honours
Bachelor of Medical Studies / Doctor of Medicine,Medicine & Health,主校区,6,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-medical-studies-doctor-of-medicine
Bachelor of Advanced Science (Honours) / Engineering (Honours),Science,主校区,6,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours-engineering-honours
Bachelor of Science (Advanced Mathematics) (Honours) / Law,Law & Justice,主校区,6,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-mathematics-honours-law
Bachelor of Advanced Science (Honours) / Law,Law & Justice,主校区,6,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours-law
Bachelor of Psychology (Honours) / Law,Law & Justice,主校区,6,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-psychology-honours-law
Bachelor of Engineering (Honours) / Law,Law & Justice,主校区,6.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-law
Bachelor of Social Work (Honours) / Law,Law & Justice,主校区,6.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-social-work-honours-law
Bachelor of City Planning (Honours) / Law,Law & Justice,主校区,6.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-city-planning-honours-law
Bachelor of Medicinal Chemistry (Honours) / Law,Law & Justice,主校区,6.7,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-medicinal-chemistry-honours-law
Bachelor of Medical Studies / Doctor of Medicine / Arts,Medicine & Health,主校区,8,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-medical-studies-doctor-of-medicine-arts
"Bachelor of Politics, Philosophy and Economics / Law",Law & Justice,主校区,6,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-politics-philosophy-and-economics-law
