program,"faculty",campus,duration,eng_taught,type,url
Engineering (Honours) and Master of Engineering,"Faculty of Engineering, Architecture and Information Technology",主校区,5,TRUE,本硕连读,https://study.uq.edu.au/study-options/programs/bachelor-engineering-honours-and-master-engineering-2350
Humanities / Laws (Honours),"Faculty of Humanities, Arts and Social Sciences + Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-humanities-laws-honours-2511
Journalism / Laws (Honours),"Faculty of Humanities, Arts and Social Sciences + Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-journalism-laws-honours-2512
Science / Laws (Honours),"Faculty of Science + Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-science-laws-honours-2482
Veterinary Science (Honours),Faculty of Science,Gatton,5,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-veterinary-science-honours-2378
Engineering (Honours) / Arts,"Faculty of Engineering, Architecture and Information Technology + Faculty of Humanities, Arts and Social Sciences",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-arts-2485
Engineering (Honours) / Business Management,"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-business-management-2487
Engineering (Honours) / Commerce,"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-commerce-2488
"Engineering (Honours) / Computer Science","Faculty of Engineering, Architecture and Information Technology",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-computer-science-2569
Engineering (Honours) / Design,"Faculty of Engineering, Architecture and Information Technology",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-design-2556
Engineering (Honours) / Economics,"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-economics-2490
Engineering (Honours) / Information Technology,"Faculty of Engineering, Architecture and Information Technology",主校区,5.5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-information-technology-2575
